,Unnamed: 0,tweet_id,text,tweet_city,tweet_latitude,tweet_longitude,city,code,country
3169,3169,287244149953028096,Widiih abis putus ke thailand ye.. @co_2bee: Thailand (♥▾♥),jakarta-04-id,-6.20439,106.78474,jakarta,04,id
3170,3170,430193768474877952,04.18hrs WIDE AWAKE 😩 #movinghouse #lotstodo #needsleep,torquay-engo4-gb,50.34397053,-3.99481132,torquay,engo4,gb
3171,3171,362105110903521280,I was driving to my friend's house and find a guy fighting with his girlfriend.  Wtf!!!,los angeles-ca037-us,33.94893173,-118.28891784,los angeles,ca037,us
3172,3172,361172192945381376,Skyfall by @OfficialAdele — https://t.co/8rVqa70cJz,medan-26-id,3.5312,98.76826,medan,26,id
3173,3173,518953382485454848,It makes me happy when I can make someone else happy,columbia-sc079-us,33.993749,-81.025671,columbia,sc079,us
3174,3174,537319744861650944,I'm at Mg perfect gym https://t.co/VNQOVSo7FV,istanbul-34-tr,40.903487,29.163195,istanbul,34,tr
3175,3175,534325179590389760,@noraathexplora thank you Nora☺️☺️☺️ miss you too 😭,tuckahoe-va087-us,37.614428,-77.607522,tuckahoe,va087,us
3176,3176,504487307693416448,Lol #ugly #jk 🙈😵😂😂 @mucho_awkward http://t.co/bdmenHt9dC,los angeles-ca037-us,33.957928,-118.239958,los angeles,ca037,us
3177,3177,480315076365131776,http://t.co/Mc4XdlZAOz,amman-16-jo,31.94467288,35.91446993,amman,16,jo
3178,3178,352751133674053632,@Mharits00 followed,jakarta-04-id,-6.3454916,106.8488938,jakarta,04,id
3179,3179,511574276177403904,@1DBSEMoves si,tapachula-05-mx,15.138858,-92.464636,tapachula,05,mx
3180,3180,299228077530157056,@AngelaHaggerty they don't have the brains,east kilbride-sctw5-gb,55.78577817,-4.29316085,east kilbride,sctw5,gb
3181,3181,370686317048242176,Headed up to @SaltLickBBQ for the first time. Excited to try their famous BBQ brisket &amp; ribs!,austin-tx453-us,30.17429863,-97.92992891,austin,tx453,us
3182,3182,526420069833011200,@jalelamo2men or kill me instead 😭,benghazi-69-ly,32.063843,20.089694,benghazi,69,ly
3183,3183,425829108707115008,Mr. Melton made me actually think on how small a particle is haha,los angeles-ca037-us,33.8802619,-118.0011808,los angeles,ca037,us
3184,3184,377189518316556288,I'm Trapped ~,bandung-30-id,-6.9303265,107.56746,bandung,30,id
3185,3185,483296815392235520,@Wheeler_Dealers that's a shame why couldn't they auction them off for charity etc,hull-engg6-gb,53.78156964,-0.34179628,hull,engg6,gb
3186,3186,500773549268021248,I can't stop thinking about that fucking moment,jerez de la frontera-51ca-es,36.581568,-6.254787,jerez de la frontera,51ca,es
3187,3187,411473767613743104,Sehun be creeping pmsl http://t.co/nBPSd7z2xz,kissimmee-fl097-us,28.326617,-81.6226187,kissimmee,fl097,us
3188,3188,420747164025753600,@Crown_Me26 @barbiee_x0x0 @NaomiAndyy so it's hansel? Lmfaooo,los angeles-ca037-us,33.98242106,-118.22383055,los angeles,ca037,us
3189,3189,420696518182842368,Lee Ryan... #shagger,south shields-engm7-gb,54.95861854,-1.36902699,south shields,engm7,gb
3190,3190,503074464838713344,"“@lesabbott8: My view on Ballotelli, on his day, one of the best, 364 other days of the year, he is lazy, potentially disruptive crazy fool”",wigan-engp7-gb,53.603833,-2.846477,wigan,engp7,gb
3191,3191,507665843300630528,Eres muy celosooo,santa fe de la vera cruz-21-ar,-31.652212,-60.717577,santa fe de la vera cruz,21,ar
3192,3192,327594998432423936,@VidaLider amen :D,la ceiba-01-hn,16.35746,-86.45168000000002,la ceiba,01,hn
3193,3193,483904859716874240,"Lagi jadi panitia niccc (with @novianykusumah, @Tiaratriwulans, and Dkk at Stadion Santiago Bernabeuo) — https://t.co/kMwu9QZh2Q",bandung-30-id,-6.84468,107.59875,bandung,30,id
3194,3194,525505434522644480,With Anita at @siloamhospitals — https://t.co/PYbO3gXNFC,makassar-38-id,-5.14991,119.40726,makassar,38,id
3195,3195,554438511164944384,after all i the 💩 i been through i need something a little stronger than tea 😩☕ .,portsmouth heights-va740-us,36.81965200000001,-76.347186,portsmouth heights,va740,us
3196,3196,372468577586401280,Surely this time!!!,edinburgh-sctu8-gb,55.87867704,-3.15050344,edinburgh,sctu8,gb
3197,3197,469375060864954368,"I fear I'm descending into dipshittery and fear I might be, at my core, a thing that, in other people, I don't even have the energy to hate.",chicago-il031-us,41.89257987,-87.66187989,chicago,il031,us
3198,3198,291361370698547200,@bubblelynn22 moning darl!,johor bahru-01-my,1.5184011999999998,103.7727307,johor bahru,01,my
3199,3199,420327301700935680,@callumleese @ArronWilliams11 ??,gloucester-enge6-gb,51.847116,-2.1793783,gloucester,enge6,gb
3200,3200,555284267513950208,I understand that you doing your job. But like you can't be giving me the same exact pamphlet/flyer everyday. NO!!,johannesburg-06jhb-za,-26.19213,28.032593,johannesburg,06jhb,za
3201,3201,423258461812834304,"First off,  R.I.P to Pimp C !",killeen-tx027-us,31.113762800000003,-97.7275385,killeen,tx027,us
3202,3202,394621113105653760,#AprendiNoEnem rsrs' #Proof #Competition #Blue #Tired #Marathon #Test #Pretty #Like @ Nick's House http://t.co/or9XKfVL6a,natal-22-br,-5.7629632000000015,-35.27583320000001,natal,22,br
3203,3203,410866688255881216,Talk about the size of this naan bread! http://t.co/JUBXuFwERV,manchester-engi2-gb,53.47635625,-2.25518089,manchester,engi2,gb
3204,3204,421083203655704576,"I think about who I was with a year ago &amp; the shit I put up with, and damn I'm just way too pretty for you. What was I thinking? 😂😷",montgomery-al101-us,31.67493364,-86.75746487,montgomery,al101,us
3205,3205,571860702006259712,Nheai,sao paulo-27-br,-23.461834,-46.493233,sao paulo,27,br
3206,3206,393892512169205760,Happy birthday to the most wonderful cutie ever..... Love you Daniel *kisses* http://t.co/7XZ29IeDpf,lagos-05-ng,6.67210338,3.15459422,lagos,05,ng
3207,3207,340974824056827904,@heynathchica respondi,rio de janeiro-21-br,-22.93463787,-43.33577656,rio de janeiro,21,br
3208,3208,390597630314971136,@Chase_Bontemps @maddz_21 swagger to the maximum #innovative #trifecta #KeepMyBeaniesWarm #MaddyIsntInnovative http://t.co/5238EaFCfI,ashburn-va107-us,39.09724808,-77.50762225,ashburn,va107,us
3209,3209,302967723279917056,Sleep,vila velha-08-br,-20.3693205,-40.3133565,vila velha,08,br
3210,3210,418597520634179584,With nanda31 at Dunkin' Donuts — https://t.co/qwGznisEOI,surakarta-07-id,-7.5131,110.74878,surakarta,07,id
3211,3211,655720219625697280,"Had an amazing week in Cyprus with @mattleerichards ☺️☀️🎉🍸 @ Limassol, Cyprus https://t.co/46VlvPj14v",limassol-05-cy,34.675,33.0333,limassol,05,cy
3212,3212,380978736679886848,Tomorrow night in Leeds THE WET SPOT BURLESQUE &amp; CABARET! Tickets from @JumboRecords @Crash_Records  http://t.co/fQ5kYPaxMl and on the door!,hamburg-04-de,53.54964155,9.96400929,hamburg,04,de
3213,3213,318024439868579840,"Everything will be okay in the end, If its not okay it's not the end",dundee-sctu3-gb,56.48738874,-2.81856179,dundee,sctu3,gb
3214,3214,396109042478612480,@JasonDrozd I like it!,buffalo-ny029-us,42.50774784,-78.67102145,buffalo,ny029,us
3215,3215,287856665053773824,New favorite toy 📷 #samsung #galaxy #camera #butitsalsokindofaphone #confused #white #sexy #sl @ Eagles Nest http://t.co/2E9iUZ5J,singapore-00-sg,1.30835193,103.83256542,singapore,00,sg
3216,3216,371759081734037504,Bicho chato!,criciuma-26-br,-28.63539311,-49.21891104,criciuma,26,br
3217,3217,483006154419630080,We have to admit it though ... COMO ESTAN ESOS COLOMBIANOS DIOSSSSSS 👌😋😍 lol,allentown-pa077-us,40.57298279,-75.46530905,allentown,pa077,us
3218,3218,364262426079805440,"@kpk do #BART have picket signs that say ""Eat My Shorts""? :-)",melbourne-07-au,-37.8208228,144.9655145,melbourne,07,au
3219,3219,365857880542412800,Watching Closer — https://t.co/OfTz45SJrh,bandung-30-id,-6.95145,107.59959,bandung,30,id
3220,3220,367276952035401728,Your Love Is a Lie by Simple Plan — https://t.co/GVmVaoitAY,bandung-30-id,-6.901789999999999,107.69878,bandung,30,id
3221,3221,427870358977642496,Slave 2 The Rhythm,rio de janeiro-21-br,-22.8217483,-43.178754,rio de janeiro,21,br
3222,3222,291680024753496064,@Allang0ytbllc8r  yaaaaaay,rhondda-wlsy9-gb,52.2164509,-3.3903489,rhondda,wlsy9,gb
3223,3223,430768610358071296,When you understand chemistry for once :o 😬👌❤️,springfield-ma013-us,42.13116286,-72.54790898,springfield,ma013,us
3224,3224,571876451814797312,Not sure what's going on with Lobos but this is heartbreaking💔...@TheLoboLair,rio rancho-nm043-us,35.34764000000001,-106.601551,rio rancho,nm043,us
3225,3225,321917974548209664,@AmyClark43 yeah ill tell you when I see you xxx,bournemouth-engb2-gb,50.8704039,-1.8481369,bournemouth,engb2,gb
3226,3226,484069771076702208,"I'm at Buc-ee's (Bastrop, TX) w/ 2 others http://t.co/B4XWSjbzzi",austin-tx453-us,30.10687763,-97.30627729,austin,tx453,us
3227,3227,395260455029325824,Grr,leeds-engh3-gb,53.79867841,-1.56038165,leeds,engh3,gb
3228,3228,491153942475046912,With Tribus at Depok Town Square — https://t.co/bKhFhC7sMj,jakarta-04-id,-6.37336,106.83221,jakarta,04,id
3229,3229,289170643776311296,@alexis_ramirez2 well I get this tweet when several people follow / and or unfollow. If I go to that link it says who it is,wichita-ks173-us,38.16750975,-97.42650866,wichita,ks173,us
3230,3230,507756771708895232,Jumat mubarok 😁😂 (with Eja at Mesjid Al Azhar Cibubur) — https://t.co/3DnqnoowSr,jakarta-04-id,-6.36613,106.88825,jakarta,04,id
3231,3231,578173813478670336,"Chia Pudding Desert 😋

Recipe:
Organic Chia seeds
Coconut milk
Chopped Strawberries
Sliced… https://t.co/RSJmw97FPM",city of london-enggla-gb,51.507807,-0.023037,city of london,enggla,gb
3232,3232,437311783427391488,@lollycoyle okay i deffo don't remember !!!! Ur a bad influence 😂,slough-engm1-gb,51.4568698,-0.35736801,slough,engm1,gb
3233,3233,362828599184732160,"Dont ever worry about other human's judgements to you. Isn't that Allah, the best judge of all judges? [pic] — https://t.co/fVvtmHMiIH",jakarta-04-id,-6.34492,106.73257,jakarta,04,id
3234,3234,565460693433217024,I hate being sick -.-,orlando-fl095-us,28.542183,-81.296711,orlando,fl095,us
3235,3235,432470147211608064,Bend it over touch yur Toessss,new orleans-la071-us,29.73585427,-90.11646998,new orleans,la071,us
3236,3236,376106091840430080,;(,melaka-04-my,2.320442,102.2892945,melaka,04,my
3237,3237,383293417876619264,@vayarkadas (@ Retro Restaurant - Cafe Bar w/ 11 others) http://t.co/TIcxdzsysV,adana-81-tr,37.0458266,35.30872822,adana,81,tr
3238,3238,361421816759193600,Sakit peyutt ..,jakarta-04-id,-6.42253,106.81427,jakarta,04,id
3239,3239,292388837139812352,"I'm at Extra Hiper (Parnamirim, RN) w/ 4 others http://t.co/3dGJ35sh",natal-22-br,-5.88395142,-35.21318065,natal,22,br
3240,3240,304460442477154304,So your mad ha go somewhere else with that bs you can't fool me I don't play games good night,the woodlands-tx339-us,30.4218042,-95.47463303,the woodlands,tx339,us
3241,3241,403872736701075456,Just found out my part for the musical! #mommamostatus,allentown-pa077-us,40.34054167,-75.94690192,allentown,pa077,us
3242,3242,418928342058811392,Husband and I @DenverWrangler #gpoy http://t.co/XKscaTENkO,aurora-co001-us,39.70104064,-104.90649609,aurora,co001,us
3243,3243,396063488034234368,Just posted a photo @ KL Sentral http://t.co/D4plbHYA7Y,kuala lumpur-14-my,3.13391295,101.68601833,kuala lumpur,14,my
3244,3244,353522654860419072,oh org toh? kirain :p RT @Hawky_Shinoda: sidd gw org,makassar-38-id,-5.15942104,119.45065494,makassar,38,id
3245,3245,386103051976581120,@SeanLarrick23 thank you,mentor-oh085-us,41.50367588,-81.33803951,mentor,oh085,us
3246,3246,375553374906630144,Listen To Your Heart by Roxette — https://t.co/lnFkORv2XF,surabaya-08-id,-7.444439999999998,112.67669,surabaya,08,id
3247,3247,520721982149894144,"So if you love me, let me go. And run away before I know. My heart is just too dark to care. I can't… http://t.co/qvmi3GYUw2",natal-22-br,-5.76042,-35.272749,natal,22,br
3248,3248,294695494360387584,@Viixen_VTA yo you nice with the barz and presence wassup with a track follow back,paterson-nj031-us,40.877789,-74.2016191,paterson,nj031,us
3249,3249,360060308049494016,cam ku cari pasal sja eh pui wth is wrong with me,miri-11-my,4.97768838,114.97509696,miri,11,my
3250,3250,345874152596586496,I'm at Yalova Sanayi w/ 2 others http://t.co/Kr6aSfYUuP,gebze-41-tr,40.62532446,29.27380642,gebze,41,tr
3251,3251,525449268614529024,¿Mermaid much? http://t.co/LOqprBUBEu,riverside-ca065-us,33.934675,-117.347594,riverside,ca065,us
3252,3252,574504925486579712,"Never judge @cccarolyne: Hell awaits you ""@ellisgakahu: Me I didn't, just been lazy today ""@cccarolyne: Yep!",nairobi-05-ke,-1.311115,36.783195,nairobi,05,ke
3253,3253,352262954349101056,I'm at @McDonaldsPa w/ @jeangpalma @vladimir_owlc http://t.co/ft2MC0jr0m,david-02-pa,8.42612349,-82.43504405,david,02,pa
3254,3254,576356412881784832,http://t.co/65x9PXiswx,baghdad-07-iq,33.358443,44.397642,baghdad,07,iq
3255,3255,361035626390364160,I'm at Home! w/ @kayrox90 http://t.co/r695nubWcI,nottingham-engj8-gb,53.01327961,-1.17094657,nottingham,engj8,gb
3256,3256,345312841496137728,Waking up at 530 tommorow #kms,charlotte-nc119-us,35.03873818,-80.8019693,charlotte,nc119,us
3257,3257,535592937267011584,@miggipiggy ouch,pasig city-ncrl8-ph,14.609197,121.08028,pasig city,ncrl8,ph
3258,3258,537293416917245952,@DanishMarine tomorrow..,portland-or051-us,45.523693,-122.539572,portland,or051,us
3259,3259,370253154883231744,#ApplauseForLadyGaga,glasgow-sctv2-gb,55.8459757,-4.1853036,glasgow,sctv2,gb
3260,3260,319654023542226944,@allieisincali hahah I have hats. I legit have like 20 different Cowboys hats. Its become a problem.,paterson-nj031-us,40.82952175,-74.1797917,paterson,nj031,us
3261,3261,411415001220800512,so glad it's friday👌,dunstable-engz6-gb,52.0038945,-0.49499196,dunstable,engz6,gb
3262,3262,480191092848340992,Hahahaha,belo horizonte-15-br,-19.90179897,-43.91293316,belo horizonte,15,br
3263,3263,512297793617002496,"You can have great wealth &amp; be miserable. Or, you can have very little &amp; still be happy. It’s all in your approach to life.",accra-01-gh,5.585975,-0.10248,accra,01,gh
3264,3264,503429395210461184,At PT Pusri — https://t.co/54KDy9HnAw,palembang-32-id,-2.96533,104.79478,palembang,32,id
3265,3265,554456156765036544,"Definitely! ""@BET: #SelmaMovie has been nominated for Best Drama Motion Picture! #FingersCrossed #GoldenGlobeTakeOver""",bowie-md033-us,38.857419,-76.988265,bowie,md033,us
3266,3266,498978974434086912,Good things happen and then something terrible😭 #ChickenFriesAreBack #RIPRobinWilliams,newark-nj013-us,40.804102,-74.131528,newark,nj013,us
3267,3267,498090377434636288,Neyse banane aq,istanbul-34-tr,41.050939,29.101732,istanbul,34,tr
3268,3268,392711047745765376,Everyday Is Like Sunday by Morrissey — https://t.co/UkBmbRHH6a,bandung-30-id,-6.923710000000002,107.66438,bandung,30,id
3269,3269,410303510639812608,#TwPause,santa fe de la vera cruz-21-ar,-31.598709000000003,-60.702274,santa fe de la vera cruz,21,ar
3270,3270,348923743273353216,"I go grocery shopping to be more ""healthy"" I come out with pizza, spaghetti o's, kook-aid, coke, and zebra cakes. #oops",lincoln-ne109-us,40.87606018,-96.67518189,lincoln,ne109,us
3271,3271,376376658111893504,Heart of a soldier with a brain to teach a whole nation.,indianapolis-in097-us,39.87865152,-86.21522232,indianapolis,in097,us
3272,3272,391983914925166592,@Felipe_Maiden_ jajaja.ok xD,puente alto-12132-cl,-33.5571566,-70.6143814,puente alto,12132,cl
3273,3273,401979285327462400,http://t.co/tgucOWR6NM,bekasi-30-id,-6.265492299999999,107.0247747,bekasi,30,id
3274,3274,422317780063760384,Pork pie &amp; a pint of squash....brings a whole new meaning to breakfast in bed! #hungover 😫,cardiff-wlsx5-gb,51.64781544,-3.0102415,cardiff,wlsx5,gb
3275,3275,546416095369134080,"@lemmyjr1972 all stocked up, i guess we r getting together later. Church and soccer so we will be around after dinner. Michele says 8  ish.",bridgeport-ct001-us,41.28245,-73.262953,bridgeport,ct001,us
3276,3276,286665583230087168,@hatter324 whoops! Meant to post that on my personal account ~ Michelle,lowell-ma017-us,42.70901703,-71.47087424,lowell,ma017,us
3277,3277,479962666967257088,Hard day in the sun at #Lords for #varsity14! #darkblue http://t.co/f76kKfeypd,city of london-enggla-gb,51.5300257,-0.1713031,city of london,enggla,gb
3278,3278,405368547121332224,"What a successful Fakesgiving! Got to see my family, some favorite friends, hold a baby for the first time... 😁👍 http://t.co/HX1yIEuicD",bloomington-il113-us,40.50880376,-88.98455259,bloomington,il113,us
3279,3279,337704743386370048,I'm at Corpo &amp; Luz http://t.co/PdiV89ACGm,joao pessoa-17-br,-7.121006,-34.87427943,joao pessoa,17,br
3280,3280,511528394618830848,"You! Yes, you! We love just the way you are. So please, don't change and STAY GOLD. 

***celebrate 15%… http://t.co/O7zC5WoVOl",tel aviv-05-il,32.071307,34.782164,tel aviv,05,il
3281,3281,408986113676546048,Make sure your heart is protected ^^,malang-08-id,-7.9524184999999985,112.5924647,malang,08,id
3282,3282,481951052057427968,"@ItsCourtneyyxx @kaylahoffic uhm she thinks you're cute plus I talk about you often 😘😘
Plus everyone knows about it. They hate.  😉",wilmington-nc129-us,34.1399888,-77.9193247,wilmington,nc129,us
3283,3283,665325637201215488,@DJSPEEDSTA do best!!!,bloemfontein-03man-za,-29.118623100000004,26.1975892,bloemfontein,03man,za
